id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same,displacement_diff,displacement_diff_sparse,mile_diff,mile_diff_rate,mile_diff_rate_sparse,mile_diff_sparse,year_diff,year_diff_sparse,licensed_city_diff_sparse,title_diff,title_diff_sparse,register_time_diff,register_time_diff_sparse,owner_price_diff,is_import_diff_sparse,transfer_times_diff,transfer_times_diff_sparse
4874,其他色,白色,2.0,1.6,7.1,5.84,2008.0,,上海,宿迁,大众-朗逸 2008款 2.0L 手动品雅版,大众 朗逸 2015款 1.6L 手动风尚版,,,2009-09-25,2016-04-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.3999999999999999,0.0,1.2599999999999998,0.09737248840803708,1.0,1.0,,0.5,0.0,6.0,0.0,-79.0,0.0,,2.0,0.0,2
4875,白色,黑色,1.6,1.4,2.37,11.94,2015.0,,盐城,上海,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2011款 1.4TSI DSG品雅版,,,2015-11-07,2011-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.20000000000000018,0.0,-9.57,-0.668763102725367,0.0,0.0,,0.5,0.0,10.0,0.0,58.0,0.0,,2.0,0.0,2
4876,白色,其他色,1.6,1.6,2.37,2.03,2015.0,,盐城,上海,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2008款 1.6L 自动品悠版,,,2015-11-07,2009-07-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.0,2.0,0.3400000000000003,0.07727272727272734,1.0,1.0,,0.5,0.0,4.0,1.0,76.0,0.0,,2.0,-1.0,1
4877,白色,其他色,1.6,1.6,2.37,6.58,2015.0,,盐城,景德镇,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2011款 1.6L 自动品悠版,,,2015-11-07,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-4.21,-0.470391061452514,0.0,0.0,,0.5,0.0,3.0,1.0,37.0,0.0,,2.0,0.0,2
4878,白色,其他色,1.6,1.6,2.37,1.66,2015.0,,盐城,新乡,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2013款 改款经典 1.6L 手动舒适版,,,2015-11-07,2014-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,0.7100000000000002,0.17617866004962782,0.0,1.0,,0.5,0.0,6.0,0.0,22.0,0.0,,2.0,0.0,2
4879,白色,其他色,1.6,1.6,2.37,9.04,2015.0,,盐城,上海,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2008款 1.6L 手动品悠版,,,2015-11-07,2009-11-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-6.669999999999999,-0.5845749342681857,0.0,0.0,,0.5,0.0,5.0,0.0,72.0,0.0,,2.0,0.0,2
4880,白色,白色,1.6,1.4,2.37,4.89,2015.0,,盐城,襄阳,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2013款 1.4TSI DSG豪华版,,,2015-11-07,2015-07-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.20000000000000018,0.0,-2.5199999999999996,-0.3471074380165289,0.0,0.0,,0.5,0.0,10.0,0.0,4.0,0.0,,2.0,0.0,2
4881,白色,白色,1.6,1.6,2.37,5.11,2015.0,,盐城,合肥,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2015款 1.6L 自动舒适版,,,2015-11-07,2016-07-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-2.74,-0.3663101604278075,0.0,0.0,,0.5,0.0,0.0,2.0,-8.0,0.0,,2.0,0.0,2
4882,白色,其他色,1.6,1.6,2.37,5.79,2015.0,,盐城,上海,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2013款 改款经典 1.6L 手动风尚版,,,2015-11-07,2013-12-01,,,0.0,0.0,0.0,2.0,-1,-1,-1,MT,0,0.0,2.0,-3.42,-0.41911764705882354,0.0,0.0,,0.5,0.0,8.0,0.0,23.0,0.0,,2.0,-2.0,0
4883,白色,其他色,1.6,1.6,2.37,5.02,2015.0,,盐城,上海,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2008款 1.6L 自动品雅版,,,2015-11-07,2009-06-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-2.6499999999999995,-0.3585926928281461,0.0,0.0,,0.5,0.0,4.0,1.0,77.0,0.0,,2.0,0.0,2
4884,白色,其他色,1.6,1.6,2.37,12.36,2015.0,,盐城,扬州,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2011款 1.6L 手动品悠版,,,2015-11-07,2012-04-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-9.989999999999998,-0.6782077393075355,0.0,0.0,,0.5,0.0,4.0,1.0,43.0,0.0,,2.0,0.0,2
4885,白色,白色,1.6,1.6,2.37,5.84,2015.0,,盐城,宿迁,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2015款 1.6L 手动风尚版,,,2015-11-07,2016-04-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-3.4699999999999998,-0.4226552984165651,0.0,0.0,,0.5,0.0,3.0,1.0,-5.0,0.0,,2.0,0.0,2
4886,黑色,黑色,1.6,1.4,5.15,11.94,2013.0,,安庆,上海,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2011款 1.4TSI DSG品雅版,,,2015-09-28,2011-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.20000000000000018,0.0,-6.789999999999999,-0.39730836746635456,0.0,0.0,,0.5,0.0,13.0,0.0,56.0,0.0,,2.0,0.0,2
4887,黑色,其他色,1.6,1.6,5.15,2.03,2013.0,,安庆,上海,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2008款 1.6L 自动品悠版,,,2015-09-28,2009-07-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.0,2.0,3.1200000000000006,0.43454038997214495,0.0,0.0,,0.5,0.0,8.0,0.0,74.0,0.0,,2.0,-1.0,1
4888,黑色,其他色,1.6,1.6,5.15,6.58,2013.0,,安庆,景德镇,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2011款 1.6L 自动品悠版,,,2015-09-28,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-1.4299999999999997,-0.1219096334185848,0.0,1.0,,0.5,0.0,7.0,0.0,35.0,0.0,,2.0,0.0,2
4889,黑色,其他色,1.6,1.6,5.15,1.66,2013.0,,安庆,新乡,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2013款 改款经典 1.6L 手动舒适版,,,2015-09-28,2014-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,3.49,0.5124816446402349,0.0,0.0,,0.5,0.0,1.0,1.0,20.0,0.0,,2.0,0.0,2
4890,黑色,其他色,1.6,1.6,5.15,9.04,2013.0,,安庆,上海,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2008款 1.6L 手动品悠版,,,2015-09-28,2009-11-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-3.889999999999999,-0.27413671599718104,0.0,0.0,,0.5,0.0,9.0,0.0,70.0,0.0,,2.0,0.0,2
4891,黑色,白色,1.6,1.4,5.15,4.89,2013.0,,安庆,襄阳,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2013款 1.4TSI DSG豪华版,,,2015-09-28,2015-07-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.20000000000000018,0.0,0.2600000000000007,0.025896414342629553,1.0,1.0,,0.5,0.0,12.0,0.0,2.0,1.0,,2.0,0.0,2
4892,黑色,白色,1.6,1.6,5.15,5.11,2013.0,,安庆,合肥,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2015款 1.6L 自动舒适版,,,2015-09-28,2016-07-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,0.040000000000000036,0.003898635477582849,1.0,1.0,,0.5,0.0,5.0,0.0,-10.0,0.0,,2.0,0.0,2
4893,黑色,其他色,1.6,1.6,5.15,5.79,2013.0,,安庆,上海,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2013款 改款经典 1.6L 手动风尚版,,,2015-09-28,2013-12-01,,,0.0,0.0,0.0,2.0,-1,-1,-1,MT,0,0.0,2.0,-0.6399999999999997,-0.058500914076782415,1.0,1.0,,0.5,0.0,3.0,1.0,21.0,0.0,,2.0,-2.0,0
4894,黑色,其他色,1.6,1.6,5.15,5.02,2013.0,,安庆,上海,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2008款 1.6L 自动品雅版,,,2015-09-28,2009-06-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,0.13000000000000078,0.01278269419862348,1.0,1.0,,0.5,0.0,8.0,0.0,75.0,0.0,,2.0,0.0,2
4895,黑色,其他色,1.6,1.6,5.15,12.36,2013.0,,安庆,扬州,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2011款 1.6L 手动品悠版,,,2015-09-28,2012-04-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-7.209999999999999,-0.4117647058823529,0.0,0.0,,0.5,0.0,8.0,0.0,41.0,0.0,,2.0,0.0,2
4896,黑色,白色,1.6,1.6,5.15,5.84,2013.0,,安庆,宿迁,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2015款 1.6L 手动风尚版,,,2015-09-28,2016-04-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-0.6899999999999995,-0.06278434940855318,1.0,1.0,,0.5,0.0,8.0,0.0,-7.0,0.0,,2.0,0.0,2
4897,黑色,黑色,1.4,1.4,6.99,11.94,2013.0,,蚌埠,上海,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2011款 1.4TSI DSG品雅版,,,2015-04-10,2011-01-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-4.949999999999999,-0.2614896988906497,0.0,0.0,,0.5,0.0,5.0,0.0,51.0,0.0,,2.0,1.0,1
4898,黑色,其他色,1.4,1.6,6.99,2.03,2013.0,,蚌埠,上海,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2008款 1.6L 自动品悠版,,,2015-04-10,2009-07-01,,,0.0,0.0,1.0,1.0,-1,-1,-1,AT,0,-0.20000000000000018,0.0,4.960000000000001,0.5498891352549891,0.0,0.0,,0.5,0.0,13.0,0.0,69.0,0.0,,2.0,0.0,2
4899,黑色,其他色,1.4,1.6,6.99,6.58,2013.0,,蚌埠,景德镇,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2011款 1.6L 自动品悠版,,,2015-04-10,2012-10-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,-0.20000000000000018,0.0,0.41000000000000014,0.03021370670596906,1.0,1.0,,0.5,0.0,12.0,0.0,30.0,0.0,,2.0,1.0,1
4900,黑色,其他色,1.4,1.6,6.99,1.66,2013.0,,蚌埠,新乡,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2013款 改款经典 1.6L 手动舒适版,,,2015-04-10,2014-01-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-0.20000000000000018,0.0,5.33,0.6161849710982659,0.0,0.0,,0.5,0.0,11.0,0.0,15.0,0.0,,2.0,1.0,1
4901,黑色,其他色,1.4,1.6,6.99,9.04,2013.0,,蚌埠,上海,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2008款 1.6L 手动品悠版,,,2015-04-10,2009-11-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-0.20000000000000018,0.0,-2.049999999999999,-0.12788521522145968,0.0,0.0,,0.5,0.0,13.0,0.0,65.0,0.0,,2.0,1.0,1
4902,黑色,白色,1.4,1.4,6.99,4.89,2013.0,,蚌埠,襄阳,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2013款 1.4TSI DSG豪华版,,,2015-04-10,2015-07-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,2.1000000000000005,0.17676767676767682,0.0,0.0,,0.5,0.0,2.0,1.0,-3.0,1.0,,2.0,1.0,1
4903,黑色,白色,1.4,1.6,6.99,5.11,2013.0,,蚌埠,合肥,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2015款 1.6L 自动舒适版,,,2015-04-10,2016-07-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,-0.20000000000000018,0.0,1.88,0.15537190082644625,0.0,1.0,,0.5,0.0,12.0,0.0,-15.0,0.0,,2.0,1.0,1
4904,黑色,其他色,1.4,1.6,6.99,5.79,2013.0,,蚌埠,上海,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2013款 改款经典 1.6L 手动风尚版,,,2015-04-10,2013-12-01,,,0.0,0.0,1.0,2.0,-1,-1,-1,MT,0,-0.20000000000000018,0.0,1.2000000000000002,0.09389671361502348,1.0,1.0,,0.5,0.0,11.0,0.0,16.0,0.0,,2.0,-1.0,1
4905,黑色,其他色,1.4,1.6,6.99,5.02,2013.0,,蚌埠,上海,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2008款 1.6L 自动品雅版,,,2015-04-10,2009-06-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,-0.20000000000000018,0.0,1.9700000000000006,0.16402997502081604,0.0,1.0,,0.5,0.0,13.0,0.0,70.0,0.0,,2.0,1.0,1
4906,黑色,其他色,1.4,1.6,6.99,12.36,2013.0,,蚌埠,扬州,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2011款 1.6L 手动品悠版,,,2015-04-10,2012-04-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-0.20000000000000018,0.0,-5.369999999999999,-0.27751937984496117,0.0,0.0,,0.5,0.0,12.0,0.0,36.0,0.0,,2.0,1.0,1
4907,黑色,白色,1.4,1.6,6.99,5.84,2013.0,,蚌埠,宿迁,大众-朗逸 2013款 改款 1.4TSI DSG豪华版,大众 朗逸 2015款 1.6L 手动风尚版,,,2015-04-10,2016-04-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-0.20000000000000018,0.0,1.1500000000000004,0.08963367108339831,1.0,1.0,,0.5,0.0,12.0,0.0,-12.0,0.0,,2.0,1.0,1
4908,白色,其他色,1.5,1.5,5.24,7.08,2013.0,,安顺,贵阳,福特-嘉年华 2013款 三厢 1.5L 自动时尚型,福特 嘉年华 2009款 两厢 1.5L 自动时尚型,,,2015-07-10,2010-06-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.0,2.0,-1.8399999999999999,-0.14935064935064934,0.0,1.0,,0.5,0.0,3.0,1.0,61.0,0.0,,2.0,-1.0,1
4909,黑色,黑色,1.5,1.5,5.81,4.2,2014.0,,大连,吉林,比亚迪-速锐 2014款 1.5L 手动舒适型,比亚迪 速锐 2016款 1.5L 手动精英型,,,2014-02-25,2016-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,1.6099999999999994,0.16083916083916078,0.0,1.0,,0.5,0.0,3.0,1.0,-23.0,0.0,,2.0,0.0,2
4910,白色,白色,1.8,1.8,4.35,11.17,2013.0,,绵阳,绵阳,大众-途观 2013款 1.8TSI 自动两驱风尚版,大众 途观 2012款 1.8TSI 自动两驱菁英版,,,2014-04-14,2012-02-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-6.82,-0.4394329896907217,0.0,0.0,,0.5,2.0,3.0,1.0,26.0,0.0,,2.0,0.0,2
4911,灰色,其他色,1.8,1.8,7.32,7.32,2006.0,,北京,北京,日产-骏逸 2006款 1.8L 自动标准型,日产 骏逸 2006款 1.8L 自动标准型,,,2010-10-19,2010-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,,0.5,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
4912,灰色,白色,1.6,1.6,3.83,8.22,2010.0,,西安,西安,奇瑞-瑞虎 2010款 精英版 1.6L 手动舒适型,奇瑞 瑞虎 2012款 精英版 1.6L CVT豪华型DVVT,,,2011-02-14,2013-03-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-4.390000000000001,-0.3643153526970955,0.0,0.0,,0.5,2.0,10.0,0.0,-25.0,0.0,,2.0,0.0,2
4913,灰色,黑色,1.6,1.6,3.83,10.39,2010.0,,西安,西安,奇瑞-瑞虎 2010款 精英版 1.6L 手动舒适型,奇瑞 瑞虎 2012款 精英版 1.6L 手动舒适型DVVT,,,2011-02-14,2012-08-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-6.5600000000000005,-0.4613220815752461,0.0,0.0,,0.5,2.0,5.0,0.0,-18.0,0.0,,2.0,0.0,2
4914,其他色,白色,1.8,1.6,5.45,8.22,2007.0,,西安,西安,奇瑞-瑞虎 2007款 1.8L 手动舒适型,奇瑞 瑞虎 2012款 精英版 1.6L CVT豪华型DVVT,,,2007-10-18,2013-03-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.19999999999999996,0.0,-2.7700000000000005,-0.20263350402340893,0.0,0.0,,0.5,2.0,15.0,0.0,-65.0,0.0,,2.0,0.0,2
4915,其他色,黑色,1.8,1.6,5.45,10.39,2007.0,,西安,西安,奇瑞-瑞虎 2007款 1.8L 手动舒适型,奇瑞 瑞虎 2012款 精英版 1.6L 手动舒适型DVVT,,,2007-10-18,2012-08-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.19999999999999996,0.0,-4.94,-0.3118686868686869,0.0,0.0,,0.5,2.0,10.0,0.0,-58.0,0.0,,2.0,0.0,2
4916,黑色,黑色,1.8,1.8,4.92,10.82,2008.0,,唐山,唐山,大众-桑塔纳志俊 2008款 1.8L 手动实尚型,大众 桑塔纳志俊 2008款 1.8L 手动实尚型,,,2013-10-08,2013-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-5.9,-0.3748411689961881,0.0,0.0,,0.5,2.0,0.0,2.0,9.0,0.0,,2.0,0.0,2
4917,棕色,白色,1.6,1.6,6.09,1.19,2012.0,,重庆,重庆,日产-轩逸 2012款 1.6XL 手动豪华版,日产 轩逸 2016款 1.6XL CVT尊享版,,,2014-06-17,2017-01-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.0,2.0,4.9,0.6730769230769232,0.0,0.0,,0.5,2.0,6.0,0.0,-31.0,0.0,,2.0,-1.0,1
4918,棕色,其他色,1.6,1.6,6.09,10.71,2012.0,,重庆,重庆,日产-轩逸 2012款 1.6XL 手动豪华版,日产 轩逸 2012款 1.6XL 手动豪华版,,,2014-06-17,2013-08-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-4.620000000000001,-0.275,0.0,0.0,,0.5,2.0,0.0,2.0,10.0,0.0,,2.0,0.0,2
4919,白色,白色,1.6,1.6,1.28,1.19,2016.0,,重庆,重庆,日产-轩逸 2016款 1.6XL CVT尊享版,日产 轩逸 2016款 1.6XL CVT尊享版,,,2017-12-22,2017-01-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,1,0.0,2.0,0.09000000000000008,0.03643724696356279,1.0,1.0,,0.5,2.0,0.0,2.0,11.0,0.0,,2.0,-1.0,1
4920,白色,其他色,1.6,1.6,1.28,10.71,2016.0,,重庆,重庆,日产-轩逸 2016款 1.6XL CVT尊享版,日产 轩逸 2012款 1.6XL 手动豪华版,,,2017-12-22,2013-08-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-9.430000000000001,-0.7864887406171811,0.0,0.0,,0.5,2.0,6.0,0.0,52.0,0.0,,2.0,0.0,2
4921,其他色,其他色,1.4,1.4,7.08,7.41,2012.0,,昆明,昆明,斯柯达-晶锐 2012款 1.4L 手动晶致版,斯柯达 晶锐 2008款 1.4L 手动晶致版,,,2012-11-21,2010-05-01,,,0.0,0.0,0.0,2.0,-1,-1,-1,MT,0,0.0,2.0,-0.33000000000000007,-0.022774327122153215,1.0,1.0,,0.5,2.0,2.0,1.0,30.0,0.0,,2.0,-2.0,0
4922,其他色,其他色,1.4,1.6,7.08,11.51,2012.0,,昆明,昆明,斯柯达-晶锐 2012款 1.4L 手动晶致版,斯柯达 晶锐 2009款 1.6L 自动晶灵版,,,2012-11-21,2010-09-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.20000000000000018,0.0,-4.43,-0.23830016137708443,0.0,0.0,,0.5,2.0,5.0,0.0,26.0,0.0,,2.0,0.0,2
4923,白色,其他色,1.0,1.0,7.15,7.55,2009.0,,乌鲁木齐,乌鲁木齐,铃木-奥拓 2009款 1.0L 手动舒适型,铃木 奥拓 2012款 1.0L 手动实用型,,,2011-01-11,2013-01-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-0.39999999999999947,-0.02721088435374146,1.0,1.0,,0.5,2.0,4.0,1.0,-24.0,0.0,,2.0,1.0,1
4924,白色,白色,1.5,1.5,6.38,6.38,2013.0,,淄博,淄博,福特-翼搏 2013款 1.5L 自动风尚型,福特 翼搏 2013款 1.5L 自动风尚型,,,2014-06-16,2014-06-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,,0.5,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
4925,白色,其他色,1.6,1.6,16.99,7.69,2016.0,,成都,成都,雪铁龙-世嘉 2016款 经典 三厢 1.6L 手动CNG,雪铁龙 世嘉 2010款 三厢 1.6L 自动尚乐版,,,2016-06-28,2010-05-01,,,0.0,0.0,0.0,2.0,-1,-1,-1,AT,0,0.0,2.0,9.299999999999997,0.37682333873581836,0.0,0.0,,0.5,2.0,7.0,0.0,73.0,0.0,,2.0,-2.0,0
4926,白色,其他色,1.6,1.6,16.99,9.57,2016.0,,成都,成都,雪铁龙-世嘉 2016款 经典 三厢 1.6L 手动CNG,雪铁龙 世嘉 2012款 三厢 1.6L 手动品尚型,,,2016-06-28,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,7.419999999999998,0.279367469879518,0.0,0.0,,0.5,2.0,6.0,0.0,44.0,0.0,,2.0,0.0,2
4927,白色,其他色,1.6,1.6,16.99,6.34,2016.0,,成都,成都,雪铁龙-世嘉 2016款 经典 三厢 1.6L 手动CNG,雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,,,2016-06-28,2013-09-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,10.649999999999999,0.45649378482640374,0.0,0.0,,0.5,2.0,6.0,0.0,33.0,0.0,,2.0,0.0,2
4928,白色,其他色,1.6,1.6,16.99,7.3,2016.0,,成都,成都,雪铁龙-世嘉 2016款 经典 三厢 1.6L 手动CNG,雪铁龙 世嘉 2012款 三厢 1.6L 手动品尚型,,,2016-06-28,2012-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,9.689999999999998,0.3989296006587072,0.0,0.0,,0.5,2.0,6.0,0.0,42.0,0.0,,2.0,0.0,2
4929,其他色,其他色,1.2,1.4,4.58,2.82,2010.0,,上海,贵阳,雪佛兰-赛欧 2010款 三厢 1.2L 手动理想版,雪佛兰 赛欧 2013款 三厢 1.4L AMT优逸版,,,2010-11-02,2013-04-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.19999999999999996,0.0,1.7600000000000002,0.23783783783783785,0.0,1.0,,0.5,0.0,7.0,0.0,-29.0,0.0,,2.0,0.0,2
4930,其他色,白色,1.2,1.4,4.58,3.55,2010.0,,上海,许昌,雪佛兰-赛欧 2010款 三厢 1.2L 手动理想版,雪佛兰 赛欧 2013款 三厢 1.4L AMT优逸版,,,2010-11-02,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.19999999999999996,0.0,1.0300000000000002,0.12669126691266916,0.0,1.0,,0.5,0.0,7.0,0.0,-23.0,0.0,,2.0,0.0,2
4931,其他色,其他色,1.4,1.4,9.83,2.82,2013.0,,阜阳,贵阳,雪佛兰-赛欧 2013款 三厢 1.4L 手动优逸版,雪佛兰 赛欧 2013款 三厢 1.4L AMT优逸版,,,2013-08-28,2013-04-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,7.01,0.5541501976284585,0.0,0.0,,0.5,0.0,3.0,1.0,4.0,0.0,,2.0,0.0,2
4932,其他色,白色,1.4,1.4,9.83,3.55,2013.0,,阜阳,许昌,雪佛兰-赛欧 2013款 三厢 1.4L 手动优逸版,雪佛兰 赛欧 2013款 三厢 1.4L AMT优逸版,,,2013-08-28,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,6.28,0.469357249626308,0.0,0.0,,0.5,0.0,3.0,1.0,10.0,0.0,,2.0,0.0,2
4933,白色,白色,1.4,1.4,3.55,3.55,2010.0,,许昌,许昌,雪佛兰-赛欧 2010款 三厢 1.4L AMT优逸版,雪佛兰 赛欧 2013款 三厢 1.4L AMT优逸版,,,2012-10-30,2012-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,,0.5,2.0,1.0,1.0,0.0,2.0,,2.0,0.0,2
4934,其他色,其他色,1.2,1.4,3.81,2.82,2010.0,,遂宁,贵阳,雪佛兰-赛欧 2010款 三厢 1.2L 手动理想版,雪佛兰 赛欧 2013款 三厢 1.4L AMT优逸版,,,2012-07-30,2013-04-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,-0.19999999999999996,0.0,0.9900000000000002,0.14932126696832582,0.0,1.0,,0.5,0.0,7.0,0.0,-9.0,0.0,,2.0,1.0,1
4935,其他色,白色,1.2,1.4,3.81,3.55,2010.0,,遂宁,许昌,雪佛兰-赛欧 2010款 三厢 1.2L 手动理想版,雪佛兰 赛欧 2013款 三厢 1.4L AMT优逸版,,,2012-07-30,2012-10-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,-0.19999999999999996,0.0,0.26000000000000023,0.03532608695652177,1.0,1.0,,0.5,0.0,7.0,0.0,-3.0,1.0,,2.0,1.0,1
4936,灰色,其他色,1.5,1.5,4.72,4.72,2008.0,,汕头,汕头,本田-锋范经典 2008款 1.5L 手动舒适版,本田 锋范经典 2008款 1.5L 手动舒适版,,,2010-09-09,2010-09-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,,0.5,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
