id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same
5270,白色,黑色,1.6,1.6,11.67,8.65,2010.0,,武汉,武汉,雪佛兰-科鲁兹 2010款 1.6L SL天地版 MT,雪佛兰 科鲁兹 2013款 掀背 1.6L 手动豪华型,,,2011-03-24,2014-05-01,,,0.0,0.0,1.0,0.0,,,,手动,2
5271,白色,白色,1.6,1.5,11.67,5.2,2010.0,,武汉,武汉,雪佛兰-科鲁兹 2010款 1.6L SL天地版 MT,雪佛兰 科鲁兹 2015款 1.5L 手动精英版,,,2011-03-24,2015-05-01,,,0.0,0.0,1.0,0.0,,,,手动,2
5272,其他色,白色,1.4,1.4,10.96,4.14,2010.0,,天津,保定,现代-瑞纳 2010款 三厢 1.4L 手动舒适型GS,现代 瑞纳 2014款 1.4L 手动智能型GLS,,,2011-09-26,2015-07-01,,,0.0,0.0,1.0,0.0,,,,手动,2
5273,白色,白色,1.3,1.2,1.04,6.63,2015.0,,保定,北京,雪佛兰-赛欧 2015款 赛欧3 1.3L 手动理想版,雪佛兰 赛欧 2010款 三厢 1.2L 手动理想版,,,2015-06-16,2010-08-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5274,白色,白色,1.3,1.2,1.04,2.96,2015.0,,保定,保定,雪佛兰-赛欧 2015款 赛欧3 1.3L 手动理想版,雪佛兰 赛欧 2013款 三厢 1.2L 手动时尚幸福版,,,2015-06-16,2014-06-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5275,其他色,白色,1.2,1.2,5.76,6.63,2013.0,,保定,北京,雪佛兰-赛欧 2013款 三厢 1.2L 手动时尚幸福版,雪佛兰 赛欧 2010款 三厢 1.2L 手动理想版,,,2013-10-09,2010-08-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5276,其他色,白色,1.2,1.2,5.76,2.96,2013.0,,保定,保定,雪佛兰-赛欧 2013款 三厢 1.2L 手动时尚幸福版,雪佛兰 赛欧 2013款 三厢 1.2L 手动时尚幸福版,,,2013-10-09,2014-06-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5277,白色,其他色,2.0,2.5,5.37,10.81,2013.0,,南昌,南昌,日产-天籁 2013款 2.0L XL舒适版,日产 天籁 2008款 2.5L XL Res剧院版,,,2015-11-16,2009-05-01,,,0.0,0.0,0.0,1.0,,,,自动,2
5278,白色,白色,2.0,2.0,5.37,5.37,2013.0,,南昌,南昌,日产-天籁 2013款 2.0L XL舒适版,日产 天籁 2013款 2.0L XL舒适版,,,2015-11-16,2017-11-01,,,0.0,0.0,0.0,0.0,,,,自动,1
5279,白色,其他色,2.0,2.0,5.37,8.62,2013.0,,南昌,南昌,日产-天籁 2013款 2.0L XL舒适版,日产 天籁 2012款 2.0L XL智享版,,,2015-11-16,2012-04-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5280,灰色,其他色,2.0,1.4,5.42,15.39,2015.0,,上海,盐城,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2011款 1.4TSI DSG尊荣版,,,2015-02-03,2011-12-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5281,灰色,其他色,2.0,1.8,5.42,13.83,2015.0,,上海,上海,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2013款 1.8TSI DSG御尊版,,,2015-02-03,2013-03-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5282,灰色,其他色,2.0,1.8,5.42,6.19,2015.0,,上海,上海,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2014款 1.8TSI DSG御尊导航版,,,2015-02-03,2014-05-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5283,灰色,其他色,2.0,1.8,5.42,12.55,2015.0,,上海,上海,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2011款 1.8TSI DSG尊荣版,,,2015-02-03,2012-10-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5284,灰色,黑色,2.0,1.8,5.42,8.63,2015.0,,上海,杭州,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2013款 1.8TSI DSG御尊版,,,2015-02-03,2012-12-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5285,灰色,黑色,2.0,1.8,5.42,4.29,2015.0,,上海,上海,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2015款 1.8TSI DSG尊荣版,,,2015-02-03,2015-07-01,,,0.0,0.0,2.0,1.0,,,,自动,2
5286,灰色,黑色,2.0,2.0,5.42,5.11,2015.0,,上海,上海,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2014款 2.0TSI DSG御尊导航版,,,2015-02-03,2015-01-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5287,灰色,其他色,2.0,1.8,5.42,4.45,2015.0,,上海,嘉兴,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2014款 1.8TSI DSG尊荣版,,,2015-02-03,2014-09-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5288,灰色,黑色,2.0,1.8,5.42,3.81,2015.0,,上海,合肥,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2016款 330TSI DSG尊荣版,,,2015-02-03,2016-09-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5289,灰色,其他色,2.0,3.0,5.42,8.85,2015.0,,上海,上海,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2015款 3.0L V6 DSG旗舰尊享版,,,2015-02-03,2015-07-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5290,灰色,黑色,2.0,1.8,5.42,1.48,2015.0,,上海,泰安,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2016款 330TSI DSG尊荣版,,,2015-02-03,2016-08-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5291,灰色,其他色,2.0,1.8,5.42,6.19,2015.0,,上海,杭州,大众-帕萨特 2015款 2.0TSI DSG御尊版,大众 帕萨特 2013款 1.8TSI DSG御尊版,,,2015-02-03,2013-08-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5292,黑色,其他色,1.8,1.4,4.47,15.39,2017.0,,上海,盐城,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2011款 1.4TSI DSG尊荣版,,,2017-10-13,2011-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5293,黑色,其他色,1.8,1.8,4.47,13.83,2017.0,,上海,上海,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2013款 1.8TSI DSG御尊版,,,2017-10-13,2013-03-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5294,黑色,其他色,1.8,1.8,4.47,6.19,2017.0,,上海,上海,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2014款 1.8TSI DSG御尊导航版,,,2017-10-13,2014-05-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5295,黑色,其他色,1.8,1.8,4.47,12.55,2017.0,,上海,上海,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2011款 1.8TSI DSG尊荣版,,,2017-10-13,2012-10-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5296,黑色,黑色,1.8,1.8,4.47,8.63,2017.0,,上海,杭州,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2013款 1.8TSI DSG御尊版,,,2017-10-13,2012-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5297,黑色,黑色,1.8,1.8,4.47,4.29,2017.0,,上海,上海,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2015款 1.8TSI DSG尊荣版,,,2017-10-13,2015-07-01,,,0.0,0.0,0.0,1.0,,,,自动,2
5298,黑色,黑色,1.8,2.0,4.47,5.11,2017.0,,上海,上海,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2014款 2.0TSI DSG御尊导航版,,,2017-10-13,2015-01-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5299,黑色,其他色,1.8,1.8,4.47,4.45,2017.0,,上海,嘉兴,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2014款 1.8TSI DSG尊荣版,,,2017-10-13,2014-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5300,黑色,黑色,1.8,1.8,4.47,3.81,2017.0,,上海,合肥,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2016款 330TSI DSG尊荣版,,,2017-10-13,2016-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5301,黑色,其他色,1.8,3.0,4.47,8.85,2017.0,,上海,上海,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2015款 3.0L V6 DSG旗舰尊享版,,,2017-10-13,2015-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5302,黑色,黑色,1.8,1.8,4.47,1.48,2017.0,,上海,泰安,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2016款 330TSI DSG尊荣版,,,2017-10-13,2016-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5303,黑色,其他色,1.8,1.8,4.47,6.19,2017.0,,上海,杭州,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2013款 1.8TSI DSG御尊版,,,2017-10-13,2013-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5304,金色,其他色,3.0,1.4,8.84,15.39,2014.0,,上海,盐城,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2011款 1.4TSI DSG尊荣版,,,2015-07-28,2011-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5305,金色,其他色,3.0,1.8,8.84,13.83,2014.0,,上海,上海,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2013款 1.8TSI DSG御尊版,,,2015-07-28,2013-03-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5306,金色,其他色,3.0,1.8,8.84,6.19,2014.0,,上海,上海,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2014款 1.8TSI DSG御尊导航版,,,2015-07-28,2014-05-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5307,金色,其他色,3.0,1.8,8.84,12.55,2014.0,,上海,上海,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2011款 1.8TSI DSG尊荣版,,,2015-07-28,2012-10-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5308,金色,黑色,3.0,1.8,8.84,8.63,2014.0,,上海,杭州,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2013款 1.8TSI DSG御尊版,,,2015-07-28,2012-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5309,金色,黑色,3.0,1.8,8.84,4.29,2014.0,,上海,上海,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2015款 1.8TSI DSG尊荣版,,,2015-07-28,2015-07-01,,,0.0,0.0,0.0,1.0,,,,自动,2
5310,金色,黑色,3.0,2.0,8.84,5.11,2014.0,,上海,上海,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2014款 2.0TSI DSG御尊导航版,,,2015-07-28,2015-01-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5311,金色,其他色,3.0,1.8,8.84,4.45,2014.0,,上海,嘉兴,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2014款 1.8TSI DSG尊荣版,,,2015-07-28,2014-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5312,金色,黑色,3.0,1.8,8.84,3.81,2014.0,,上海,合肥,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2016款 330TSI DSG尊荣版,,,2015-07-28,2016-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5313,金色,其他色,3.0,3.0,8.84,8.85,2014.0,,上海,上海,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2015款 3.0L V6 DSG旗舰尊享版,,,2015-07-28,2015-07-01,,,0.0,0.0,0.0,0.0,,,,自动,1
5314,金色,黑色,3.0,1.8,8.84,1.48,2014.0,,上海,泰安,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2016款 330TSI DSG尊荣版,,,2015-07-28,2016-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5315,金色,其他色,3.0,1.8,8.84,6.19,2014.0,,上海,杭州,大众-帕萨特 2014款 3.0L V6 DSG旗舰尊享版,大众 帕萨特 2013款 1.8TSI DSG御尊版,,,2015-07-28,2013-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5316,其他色,其他色,1.6,1.4,15.41,8.48,2009.0,,黑河,西安,大众-速腾 2009款 1.6L 自动舒适型,大众 速腾 2011款 1.4TSI 自动技术型,,,2009-07-14,2011-11-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5317,其他色,其他色,1.6,1.4,9.41,8.48,2011.0,,西安,西安,大众-速腾 2011款 1.6L 自动舒适型,大众 速腾 2011款 1.4TSI 自动技术型,,,2011-09-16,2011-11-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5318,白色,黑色,1.8,1.8,1.81,7.5,2015.0,,大连,大连,本田-凌派 2015款 1.8L 自动豪华版,本田 凌派 2013款 1.8L 自动旗舰版,,,2015-04-17,2013-08-01,,,0.0,0.0,4.0,2.0,,,,自动,2
5319,黑色,黑色,1.8,1.8,7.5,7.5,2013.0,,大连,大连,本田-凌派 2013款 1.8L 自动旗舰版,本田 凌派 2013款 1.8L 自动旗舰版,,,2013-08-26,2013-08-01,,,0.0,0.0,2.0,2.0,,,,自动,1
5320,其他色,其他色,1.0,1.2,5.64,2.55,2013.0,,天津,天津,五菱汽车-五菱之光 2013款 1.0L基本型,五菱汽车 五菱之光 2015款 1.2L S实用型LSI,,,2015-11-09,2016-07-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5321,黑色,黑色,1.0,1.0,4.24,4.01,2012.0,,温州,温州,smart-fortwo 2012款 1.0 MHD 硬顶标准版,smart smart fortwo 2010款 1.0 硬顶 哑光灰限量版,,,2013-09-30,2015-09-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5322,黑色,黑色,1.6,2.0,4.15,3.76,2012.0,,苏州,苏州,日产-轩逸 2012款 1.6XL CVT豪华版,日产 轩逸 2006款 2.0 XL天窗版,,,2015-01-29,2007-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5323,黑色,黑色,1.6,1.6,4.15,7.02,2012.0,,苏州,郑州,日产-轩逸 2012款 1.6XL CVT豪华版,日产 轩逸 2012款 经典 1.6XE 手动舒适版,,,2015-01-29,2014-06-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5324,黑色,其他色,1.6,1.6,4.15,1.82,2012.0,,苏州,苏州,日产-轩逸 2012款 1.6XL CVT豪华版,日产 轩逸 2016款 1.6XL CVT豪华版,,,2015-01-29,2016-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5325,白色,其他色,1.4,1.4,1.55,4.16,2017.0,,岳阳,郴州,大众-高尔夫 2017款 230TSI 自动豪华百万辆纪念版,大众 高尔夫 2014款 1.4TSI 自动舒适型,,,2017-11-16,2014-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5326,白色,白色,1.6,1.6,4.59,1.33,2016.0,,乌鲁木齐,伊犁哈萨克自治州,标致-308 2016款 1.6L 自动时尚版,标致 标致308 2016款 1.6L 手动时尚版,,,2017-01-06,2017-01-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5327,白色,白色,1.6,1.6,4.59,4.6,2016.0,,乌鲁木齐,乌鲁木齐,标致-308 2016款 1.6L 自动时尚版,标致 标致308 2016款 1.6L 自动时尚版,,,2017-01-06,2017-01-01,,,0.0,0.0,0.0,0.0,,,,自动,1
5328,白色,其他色,1.6,1.6,4.59,5.64,2016.0,,乌鲁木齐,乌鲁木齐,标致-308 2016款 1.6L 自动时尚版,标致 标致308 2013款 1.6L 自动优尚型,,,2017-01-06,2013-10-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5329,白色,白色,1.6,1.6,4.59,6.9,2016.0,,乌鲁木齐,乌鲁木齐,标致-308 2016款 1.6L 自动时尚版,标致 标致308 2014款 乐享版 经典 1.6L 自动优尚型,,,2017-01-06,2015-03-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5330,紫色,白色,1.2,1.2,1.77,2.91,2013.0,,佛山,佛山,长安商用-欧力威 2013款 1.2L 手动精英型,长安商用 欧力威 2013款 1.2L 手动精英型,,,2014-08-12,2016-01-01,,,0.0,0.0,0.0,1.0,,,,手动,2
5331,紫色,白色,1.4,1.2,4.59,2.91,2013.0,,佛山,佛山,长安商用-欧力威 2013款 1.4L 手动劲享型,长安商用 欧力威 2013款 1.2L 手动精英型,,,2015-12-28,2016-01-01,,,0.0,0.0,0.0,1.0,,,,手动,2
5332,白色,白色,1.6,1.6,4.46,1.44,2016.0,,襄阳,襄阳,日产-轩逸 2016款 1.6XL CVT豪华版,日产 轩逸 2016款 1.6XV CVT智享版,,,2016-09-20,2016-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5333,其他色,其他色,1.6,1.6,12.14,3.53,2011.0,,金华,金华,雪铁龙-世嘉 2011款 三厢 1.6L 自动冠军版,雪铁龙 世嘉 2012款 三厢 1.6L 自动品享型,,,2011-01-25,2013-01-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5334,白色,其他色,2.0,2.0,6.42,2.86,2015.0,,青岛,金华,Jeep-指南者 2015款 2.0L 两驱运动版,Jeep 指南者 2015款 2.0L 两驱豪华版,,,2015-04-09,2017-04-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5335,其他色,其他色,2.0,2.0,2.86,2.86,2015.0,,金华,金华,Jeep-指南者 2015款 2.0L 两驱豪华版,Jeep 指南者 2015款 2.0L 两驱豪华版,,,2017-04-01,2017-04-01,,,0.0,0.0,0.0,0.0,,,,自动,1
5336,白色,白色,1.5,1.5,7.75,4.95,2012.0,,成都,成都,比亚迪-速锐 2012款 1.5TID 自动豪华型,比亚迪 速锐 2014款 1.5L 手动豪华型,,,2012-12-24,2014-03-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5337,白色,其他色,1.6,1.4,2.98,5.07,2016.0,,黄冈,广州,铃木-维特拉 2016款 1.6L 手动两驱进取型,铃木 维特拉 2016款 1.4T 自动两驱精英型,,,2016-02-18,2016-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5338,白色,其他色,1.6,1.6,1.18,6.08,2016.0,,松原,松原,大众-宝来 2016款 1.6L 手动时尚型,大众 宝来 2012款 1.6L 手动时尚型,,,2016-09-26,2012-09-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5339,白色,其他色,1.6,1.6,1.18,2.47,2016.0,,松原,松原,大众-宝来 2016款 1.6L 手动时尚型,大众 宝来 2013款 1.6L 手动舒适型,,,2016-09-26,2013-07-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5340,白色,白色,2.4,1.8,1.98,1.27,2015.0,,金华,金华,吉利汽车-博瑞 2015款 2.4L 舒适型,吉利汽车 博瑞 2016款 1.8T 尊雅型,,,2015-11-25,2017-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5341,金色,其他色,1.6,1.6,7.96,9.75,2008.0,,北京,北京,日产-颐达 2008款 1.6L 自动智能型,日产 颐达 2006款 1.6JE AT,,,2009-09-07,2007-02-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5342,金色,其他色,1.6,1.6,7.96,7.96,2008.0,,北京,北京,日产-颐达 2008款 1.6L 自动智能型,日产 颐达 2008款 1.6L 自动智能型,,,2009-09-07,2009-09-01,,,0.0,0.0,0.0,0.0,,,,自动,1
5343,金色,其他色,1.6,1.6,7.96,9.63,2008.0,,北京,北京,日产-颐达 2008款 1.6L 自动智能型,日产 颐达 2008款 1.6L 手动时尚型,,,2009-09-07,2008-12-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5344,其他色,其他色,1.6,1.6,9.62,9.75,2008.0,,北京,北京,日产-颐达 2008款 1.6L 手动时尚型,日产 颐达 2006款 1.6JE AT,,,2008-12-10,2007-02-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5345,其他色,其他色,1.6,1.6,9.62,7.96,2008.0,,北京,北京,日产-颐达 2008款 1.6L 手动时尚型,日产 颐达 2008款 1.6L 自动智能型,,,2008-12-10,2009-09-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5346,其他色,其他色,1.6,1.6,9.62,9.63,2008.0,,北京,北京,日产-颐达 2008款 1.6L 手动时尚型,日产 颐达 2008款 1.6L 手动时尚型,,,2008-12-10,2008-12-01,,,0.0,0.0,1.0,0.0,,,,手动,1
5347,黑色,黑色,2.2,2.2,13.14,8.22,2010.0,,沈阳,沈阳,路虎-神行者2 2010款 2.2 TD4 自动HSE柴油版,路虎 神行者2 2012款 2.2T SD4 HSE柴油版,,,2010-03-10,2012-09-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5348,黑色,黑色,2.2,2.2,13.14,13.14,2010.0,,沈阳,沈阳,路虎-神行者2 2010款 2.2 TD4 自动HSE柴油版,路虎 神行者2 2010款 2.2 TD4 自动HSE柴油版,,,2010-03-10,2010-03-01,,,0.0,0.0,1.0,1.0,,,,自动,1
5349,其他色,其他色,1.6,2.0,11.02,12.76,2008.0,,南京,南京,大众-朗逸 2008款 1.6L 手动品轩版,大众 朗逸 2009款 2.0L 自动品悠版,,,2009-09-14,2009-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5350,其他色,黑色,1.6,1.6,11.02,5.94,2008.0,,南京,淮安,大众-朗逸 2008款 1.6L 手动品轩版,大众 朗逸 2015款 1.6L 手动舒适版,,,2009-09-14,2016-11-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5351,金色,其他色,2.0,2.0,12.29,12.76,2011.0,,南京,南京,大众-朗逸 2011款 2.0L 自动品悠版,大众 朗逸 2009款 2.0L 自动品悠版,,,2010-10-20,2009-09-01,,,0.0,0.0,2.0,0.0,,,,自动,2
5352,金色,黑色,2.0,1.6,12.29,5.94,2011.0,,南京,淮安,大众-朗逸 2011款 2.0L 自动品悠版,大众 朗逸 2015款 1.6L 手动舒适版,,,2010-10-20,2016-11-01,,,0.0,0.0,2.0,0.0,,,,手动,2
5353,白色,其他色,1.6,2.0,2.49,12.76,2015.0,,南京,南京,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2009款 2.0L 自动品悠版,,,2016-06-23,2009-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5354,白色,黑色,1.6,1.6,2.49,5.94,2015.0,,南京,淮安,大众-朗逸 2015款 1.6L 自动舒适版,大众 朗逸 2015款 1.6L 手动舒适版,,,2016-06-23,2016-11-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5355,灰色,其他色,1.6,2.0,17.09,12.76,2013.0,,南京,南京,大众-朗逸 2013款 1.6L 自动风尚版,大众 朗逸 2009款 2.0L 自动品悠版,,,2012-12-18,2009-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5356,灰色,黑色,1.6,1.6,17.09,5.94,2013.0,,南京,淮安,大众-朗逸 2013款 1.6L 自动风尚版,大众 朗逸 2015款 1.6L 手动舒适版,,,2012-12-18,2016-11-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5357,其他色,其他色,2.0,2.0,6.23,7.39,2013.0,,南京,无锡,马自达-6 2013款 2.0L 自动时尚型,马自达 马自达6 2013款 2.0L 自动时尚型,,,2013-09-16,2014-06-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5358,白色,白色,1.6,1.6,0.85,0.85,2016.0,,武汉,武汉,日产-轩逸 2016款 1.6XV CVT智享版,日产 轩逸 2016款 1.6XV CVT智享版,,,2017-07-13,2017-07-01,,,0.0,0.0,0.0,0.0,,,,自动,1
5359,白色,白色,1.6,1.6,0.85,3.38,2016.0,,武汉,武汉,日产-轩逸 2016款 1.6XV CVT智享版,日产 轩逸 2016款 1.6XV CVT智享版,,,2017-07-13,2016-10-01,,,0.0,0.0,0.0,0.0,,,,自动,2
5360,白色,其他色,1.6,1.6,0.85,1.9,2016.0,,武汉,武汉,日产-轩逸 2016款 1.6XV CVT智享版,日产 轩逸 2012款 经典 1.6XE 手动舒适版,,,2017-07-13,2013-07-01,,,0.0,0.0,0.0,0.0,,,,手动,2
5361,白色,白色,1.6,1.6,6.79,0.85,2014.0,,武汉,武汉,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2016款 1.6XV CVT智享版,,,2015-09-29,2017-07-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5362,白色,白色,1.6,1.6,6.79,3.38,2014.0,,武汉,武汉,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2016款 1.6XV CVT智享版,,,2015-09-29,2016-10-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5363,白色,其他色,1.6,1.6,6.79,1.9,2014.0,,武汉,武汉,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2012款 经典 1.6XE 手动舒适版,,,2015-09-29,2013-07-01,,,0.0,0.0,1.0,0.0,,,,手动,2
5364,灰色,其他色,1.3,1.3,3.74,8.73,2009.0,,北京,北京,吉利汽车-自由舰 2009款 1.3L 手动精致标准型,吉利汽车 自由舰 2010款 1.3L 手动经典版,,,2009-07-08,2010-12-01,,,0.0,0.0,0.0,1.0,,,,手动,2
5365,灰色,其他色,1.3,1.3,5.91,8.73,2011.0,,北京,北京,吉利汽车-自由舰 2011款 1.3L 手动时尚型,吉利汽车 自由舰 2010款 1.3L 手动经典版,,,2011-12-09,2010-12-01,,,0.0,0.0,0.0,1.0,,,,手动,2
5366,白色,白色,1.6,1.6,3.03,7.26,2014.0,,毕节,邢台,别克-君威 2014款 1.6T 时尚技术型,别克 君威 2015款 1.6T 时尚技术型,,,2015-09-24,2015-02-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5367,白色,其他色,1.6,2.4,3.03,8.69,2014.0,,毕节,上海,别克-君威 2014款 1.6T 时尚技术型,别克 君威 2009款 2.4L 旗舰版,,,2015-09-24,2009-02-01,,,0.0,0.0,1.0,2.0,,,,自动,2
5368,白色,白色,1.6,1.6,3.03,3.03,2014.0,,毕节,毕节,别克-君威 2014款 1.6T 时尚技术型,别克 君威 2015款 1.6T 时尚技术型,,,2015-09-24,2015-09-01,,,0.0,0.0,1.0,1.0,,,,自动,1
5369,白色,白色,1.6,1.6,3.03,2.6,2014.0,,毕节,蚌埠,别克-君威 2014款 1.6T 时尚技术型,别克 君威 2015款 1.6T 精英技术型,,,2015-09-24,2016-10-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5370,白色,其他色,1.6,2.0,3.03,1.87,2014.0,,毕节,上海,别克-君威 2014款 1.6T 时尚技术型,别克 君威 2015款 2.0L 精英时尚型,,,2015-09-24,2015-11-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5371,白色,黑色,1.6,2.0,3.03,9.62,2014.0,,毕节,上海,别克-君威 2014款 1.6T 时尚技术型,别克 君威 2014款 2.0L 精英时尚型,,,2015-09-24,2014-08-01,,,0.0,0.0,1.0,0.0,,,,自动,2
5372,白色,黑色,1.6,2.0,3.03,24.08,2014.0,,毕节,上海,别克-君威 2014款 1.6T 时尚技术型,别克 君威 2006款 2.0L 手动舒适,,,2015-09-24,2007-09-01,,,0.0,0.0,1.0,3.0,,,,手动,2
