id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same,displacement_diff,displacement_diff_sparse,mile_diff,mile_diff_rate,mile_diff_rate_sparse,mile_diff_sparse,year_diff,year_diff_sparse,licensed_city_diff_sparse,title_diff,title_diff_sparse,register_time_diff,register_time_diff_sparse,owner_price_diff,is_import_diff_sparse,transfer_times_diff,transfer_times_diff_sparse,colorp1,colorp2,fuel_typep1,fuel_typep2,gearboxp1,gearboxp2
3851,紫,黑,2.0,2.5,9.2,11.86,2011.0,-1.0,重庆,重庆,日产-天籁 2011款 2.0L XL舒适版,日产 天籁 2011款 2.5L XL荣耀版,-1,-1,2012-01-06,2011-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.5,0.0,-2.66,-0.12630579297245964,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,5.0,0.0,-1.0,2.0,0.0,2,4,7,-1,-1,-1,1
3852,紫,白,2.0,2.0,9.2,2.26,2011.0,-1.0,重庆,重庆,日产-天籁 2011款 2.0L XL舒适版,日产 天籁 2013款 2.0L XL舒适版,-1,-1,2012-01-06,2014-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,6.94,0.6055846422338569,0.0,0.0,-1.0,0.5,2.0,1.0,1.0,-32.0,0.0,-1.0,2.0,0.0,2,4,0,-1,-1,-1,1
3853,黑,黑,2.5,2.5,11.86,8.42,2011.0,-1.0,重庆,重庆,日产-天籁 2011款 2.5L XL荣耀版,日产 天籁 2013款 2.5L XL领先版,-1,-1,2011-08-17,2013-06-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,3.4399999999999995,0.16962524654832345,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,-22.0,0.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
3854,黑,白,2.5,2.0,11.86,0.89,2011.0,-1.0,重庆,重庆,日产-天籁 2011款 2.5L XL荣耀版,日产 天籁 2016款 2.0L XL舒适版,-1,-1,2011-08-17,2017-07-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.5,0.0,10.97,0.8603921568627451,0.0,0.0,-1.0,0.5,2.0,4.0,1.0,-71.0,0.0,-1.0,2.0,0.0,2,7,0,-1,-1,-1,1
3855,黑,黑,2.5,2.5,11.86,11.86,2011.0,-1.0,重庆,重庆,日产-天籁 2011款 2.5L XL荣耀版,日产 天籁 2011款 2.5L XL荣耀版,-1,-1,2011-08-17,2011-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
3856,黑,白,2.5,2.0,11.86,2.26,2011.0,-1.0,重庆,重庆,日产-天籁 2011款 2.5L XL荣耀版,日产 天籁 2013款 2.0L XL舒适版,-1,-1,2011-08-17,2014-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.5,0.0,9.6,0.6798866855524079,0.0,0.0,-1.0,0.5,2.0,4.0,1.0,-37.0,0.0,-1.0,2.0,0.0,2,7,0,-1,-1,-1,1
3857,白,白,1.0,1.0,4.21,4.23,2012.0,-1.0,昆明,昆明,smart-fortwo 2012款 1.0T 博速Xclusive版,smart smart fortwo 2013款 1.0T 硬顶激情版,-1,-1,2014-11-19,2014-11-01,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,-1,-1,AT,1,0.0,2.0,-0.020000000000000462,-0.002369668246445552,1.0,1.0,-1.0,0.5,2.0,16.0,0.0,0.0,2.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3858,银灰,黑,1.6,1.4,3.22,8.22,2013.0,-1.0,南通,南通,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2010款 1.4TSI 运动版,-1,-1,2014-10-21,2010-07-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.20000000000000015,0.0,-5.0,-0.437062937062937,0.0,0.0,-1.0,0.5,2.0,11.0,0.0,51.0,0.0,-1.0,2.0,0.0,2,11,7,-1,-1,-1,1
3859,银灰,其他,1.6,1.6,3.22,17.26,2013.0,-1.0,南通,南通,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2013款 改款经典 1.6L 手动舒适版,-1,-1,2014-10-21,2014-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-14.04,-0.685546875,0.0,0.0,-1.0,0.5,2.0,1.0,1.0,8.0,0.0,-1.0,2.0,0.0,2,11,-1,-1,-1,-1,1
3860,银灰,其他,1.6,1.6,3.22,0.99,2013.0,-1.0,南通,南通,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2015款 1.6L 自动豪华版,-1,-1,2014-10-21,2016-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,2.2300000000000004,0.5296912114014253,0.0,0.0,-1.0,0.5,2.0,7.0,0.0,-26.0,0.0,-1.0,2.0,0.0,2,11,-1,-1,-1,-1,1
3861,银灰,白,1.6,1.6,3.22,3.32,2013.0,-1.0,南通,南通,大众-朗逸 2013款 改款经典 1.6L 自动舒适版,大众 朗逸 2013款 经典 1.6L 自动风尚版,-1,-1,2014-10-21,2016-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-0.09999999999999963,-0.015290519877675787,1.0,1.0,-1.0,0.5,2.0,4.0,1.0,-16.0,0.0,-1.0,2.0,0.0,2,11,0,-1,-1,-1,1
3862,其他,白,1.6,1.6,7.94,3.95,2010.0,-1.0,南京,南京,别克-英朗 2010款 GT 1.6L 手动进取版,别克 英朗 2013款 GT 1.6L 自动时尚版,-1,-1,2012-01-12,2014-01-01,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,-1,-1,AT,0,0.0,2.0,3.99,0.3355761143818335,0.0,0.0,-1.0,0.5,2.0,4.0,1.0,-24.0,0.0,-1.0,2.0,0.0,2,-1,0,-1,-1,-1,1
3863,其他,其他,1.6,1.6,7.94,7.94,2010.0,-1.0,南京,南京,别克-英朗 2010款 GT 1.6L 手动进取版,别克 英朗 2010款 GT 1.6L 手动进取版,-1,-1,2012-01-12,2012-01-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
3864,其他,黑,1.6,1.6,7.94,10.81,2010.0,-1.0,南京,南京,别克-英朗 2010款 GT 1.6L 手动进取版,别克 英朗 2013款 GT 1.6L 手动舒适版,-1,-1,2012-01-12,2013-05-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-2.87,-0.15306666666666668,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,-16.0,0.0,-1.0,2.0,1.0,1,-1,7,-1,-1,-1,1
3865,其他,其他,1.6,1.6,7.94,7.4,2010.0,-1.0,南京,南京,别克-英朗 2010款 GT 1.6L 手动进取版,别克 英朗 2012款 XT 1.6L 自动时尚版,-1,-1,2012-01-12,2012-08-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,0.54,0.03520208604954368,1.0,1.0,-1.0,0.5,2.0,5.0,0.0,-7.0,0.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
3866,其他,白,1.6,1.6,7.94,6.16,2010.0,-1.0,南京,南京,别克-英朗 2010款 GT 1.6L 手动进取版,别克 英朗 2014款 XT 1.6L 自动时尚版,-1,-1,2012-01-12,2015-10-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.0,2.0,1.7800000000000002,0.12624113475177307,0.0,1.0,-1.0,0.5,2.0,5.0,0.0,-45.0,0.0,-1.0,2.0,1.0,1,-1,0,-1,-1,-1,1
3867,其他,白,1.6,1.6,7.4,3.95,2012.0,-1.0,南京,南京,别克-英朗 2012款 XT 1.6L 自动时尚版,别克 英朗 2013款 GT 1.6L 自动时尚版,-1,-1,2012-08-15,2014-01-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.0,2.0,3.45,0.3039647577092511,0.0,0.0,-1.0,0.5,2.0,2.0,1.0,-17.0,0.0,-1.0,2.0,-1.0,1,-1,0,-1,-1,-1,1
3868,其他,其他,1.6,1.6,7.4,7.94,2012.0,-1.0,南京,南京,别克-英朗 2012款 XT 1.6L 自动时尚版,别克 英朗 2010款 GT 1.6L 手动进取版,-1,-1,2012-08-15,2012-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-0.54,-0.03520208604954368,1.0,1.0,-1.0,0.5,2.0,5.0,0.0,7.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3869,其他,黑,1.6,1.6,7.4,10.81,2012.0,-1.0,南京,南京,别克-英朗 2012款 XT 1.6L 自动时尚版,别克 英朗 2013款 GT 1.6L 手动舒适版,-1,-1,2012-08-15,2013-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-3.41,-0.1872597473915431,0.0,0.0,-1.0,0.5,2.0,5.0,0.0,-9.0,0.0,-1.0,2.0,0.0,2,-1,7,-1,-1,-1,1
3870,其他,其他,1.6,1.6,7.4,7.4,2012.0,-1.0,南京,南京,别克-英朗 2012款 XT 1.6L 自动时尚版,别克 英朗 2012款 XT 1.6L 自动时尚版,-1,-1,2012-08-15,2012-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3871,其他,白,1.6,1.6,7.4,6.16,2012.0,-1.0,南京,南京,别克-英朗 2012款 XT 1.6L 自动时尚版,别克 英朗 2014款 XT 1.6L 自动时尚版,-1,-1,2012-08-15,2015-10-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,1.2400000000000002,0.09144542772861358,1.0,1.0,-1.0,0.5,2.0,1.0,1.0,-38.0,0.0,-1.0,2.0,0.0,2,-1,0,-1,-1,-1,1
3872,白,白,1.6,1.6,2.96,3.95,2013.0,-1.0,南京,南京,别克-英朗 2013款 GT 1.6L 手动进取版,别克 英朗 2013款 GT 1.6L 自动时尚版,-1,-1,2015-01-20,2014-01-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,0.0,2.0,-0.9900000000000002,-0.14327062228654128,0.0,1.0,-1.0,0.5,2.0,3.0,1.0,12.0,0.0,-1.0,2.0,-1.0,1,0,0,-1,-1,-1,1
3873,白,其他,1.6,1.6,2.96,7.94,2013.0,-1.0,南京,南京,别克-英朗 2013款 GT 1.6L 手动进取版,别克 英朗 2010款 GT 1.6L 手动进取版,-1,-1,2015-01-20,2012-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-4.98,-0.4568807339449542,0.0,0.0,-1.0,0.5,2.0,1.0,1.0,36.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3874,白,黑,1.6,1.6,2.96,10.81,2013.0,-1.0,南京,南京,别克-英朗 2013款 GT 1.6L 手动进取版,别克 英朗 2013款 GT 1.6L 手动舒适版,-1,-1,2015-01-20,2013-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-7.85,-0.5700798838053741,0.0,0.0,-1.0,0.5,2.0,2.0,1.0,20.0,0.0,-1.0,2.0,0.0,2,0,7,-1,-1,-1,1
3875,白,其他,1.6,1.6,2.96,7.4,2013.0,-1.0,南京,南京,别克-英朗 2013款 GT 1.6L 手动进取版,别克 英朗 2012款 XT 1.6L 自动时尚版,-1,-1,2015-01-20,2012-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-4.44,-0.4285714285714287,0.0,0.0,-1.0,0.5,2.0,5.0,0.0,29.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3876,白,白,1.6,1.6,2.96,6.16,2013.0,-1.0,南京,南京,别克-英朗 2013款 GT 1.6L 手动进取版,别克 英朗 2014款 XT 1.6L 自动时尚版,-1,-1,2015-01-20,2015-10-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-3.2,-0.3508771929824561,0.0,0.0,-1.0,0.5,2.0,5.0,0.0,-9.0,0.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3877,其他,其他,1.5,1.5,4.42,4.41,2016.0,-1.0,成都,成都,比亚迪-元 2016款 1.5TID 自动尊荣型,比亚迪 元 2016款 1.5TID 自动尊荣型,-1,-1,2016-04-28,2016-04-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,0.009999999999999787,0.001132502831257054,1.0,1.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3878,其他,白,1.5,1.5,4.42,1.5,2016.0,-1.0,成都,遂宁,比亚迪-元 2016款 1.5TID 自动尊荣型,比亚迪 元 2017款 1.5L 手动全景天窗版,-1,-1,2016-04-28,2017-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,2.92,0.4932432432432433,0.0,0.0,-1.0,0.5,0.0,9.0,0.0,-17.0,0.0,-1.0,2.0,0.0,2,-1,0,-1,-1,-1,1
3879,其他,其他,1.5,1.5,11.65,4.41,2016.0,-1.0,成都,成都,比亚迪-元 2016款 1.5L 手动尊贵型,比亚迪 元 2016款 1.5TID 自动尊荣型,-1,-1,2016-09-21,2016-04-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,7.24,0.4508094645080946,0.0,0.0,-1.0,0.5,2.0,5.0,0.0,5.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3880,其他,白,1.5,1.5,11.65,1.5,2016.0,-1.0,成都,遂宁,比亚迪-元 2016款 1.5L 手动尊贵型,比亚迪 元 2017款 1.5L 手动全景天窗版,-1,-1,2016-09-21,2017-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,10.15,0.7718631178707225,0.0,0.0,-1.0,0.5,0.0,6.0,0.0,-12.0,0.0,-1.0,2.0,0.0,2,-1,0,-1,-1,-1,1
3881,白,其他,1.6,1.6,10.07,8.71,2013.0,-1.0,合肥,合肥,别克-英朗 2013款 GT 1.6L 手动进取版,别克 英朗 2013款 GT 1.6L 手动进取版,-1,-1,2014-06-24,2015-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,1.3599999999999994,0.07241746538871137,1.0,1.0,-1.0,0.5,2.0,0.0,2.0,-8.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3882,白,其他,1.6,1.6,5.72,8.71,2013.0,-1.0,合肥,合肥,别克-英朗 2013款 GT 1.6L 自动时尚版,别克 英朗 2013款 GT 1.6L 手动进取版,-1,-1,2014-06-11,2015-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,0.0,2.0,-2.990000000000001,-0.20720720720720728,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,-8.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3883,银灰,黑,1.8,1.8,10.17,3.11,2012.0,-1.0,杭州,周口,大众-迈腾 2012款 改款 1.8TSI 豪华型,大众 迈腾 2015款 改款 1.8TSI 尊贵型,-1,-1,2012-03-12,2016-06-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,7.0600000000000005,0.5316265060240964,0.0,0.0,-1.0,0.5,0.0,3.0,1.0,-51.0,0.0,-1.0,2.0,0.0,2,11,7,-1,-1,-1,1
3884,银灰,黑,1.8,2.0,10.17,20.44,2012.0,-1.0,杭州,杭州,大众-迈腾 2012款 改款 1.8TSI 豪华型,大众 迈腾 2008款 2.0TSI 自动豪华型,-1,-1,2012-03-12,2008-12-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,-0.2,0.0,-10.27,-0.3355112708265273,0.0,0.0,-1.0,0.5,2.0,8.0,0.0,39.0,0.0,-1.0,2.0,-1.0,1,11,7,-1,-1,-1,1
3885,银灰,其他,1.8,1.8,10.17,15.24,2012.0,-1.0,杭州,杭州,大众-迈腾 2012款 改款 1.8TSI 豪华型,大众 迈腾 2009款 1.8TSI DSG豪华型,-1,-1,2012-03-12,2009-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-5.07,-0.19952774498229045,0.0,0.0,-1.0,0.5,2.0,7.0,0.0,34.0,0.0,-1.0,2.0,0.0,2,11,-1,-1,-1,-1,1
3886,银灰,其他,1.8,1.8,10.17,5.04,2012.0,-1.0,杭州,温州,大众-迈腾 2012款 改款 1.8TSI 豪华型,大众 迈腾 2016款 1.8TSI 智享舒适型,-1,-1,2012-03-12,2016-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,5.13,0.3372781065088757,0.0,0.0,-1.0,0.5,0.0,7.0,0.0,-50.0,0.0,-1.0,2.0,0.0,2,11,-1,-1,-1,-1,1
3887,黑,黑,1.8,1.8,1.16,3.11,2017.0,-1.0,郑州,周口,大众-迈腾 2017款 330TSI DSG 豪华型,大众 迈腾 2015款 改款 1.8TSI 尊贵型,-1,-1,2017-05-05,2016-06-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-1.95,-0.4566744730679158,0.0,1.0,-1.0,0.5,0.0,11.0,0.0,11.0,0.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
3888,黑,黑,1.8,2.0,1.16,20.44,2017.0,-1.0,郑州,杭州,大众-迈腾 2017款 330TSI DSG 豪华型,大众 迈腾 2008款 2.0TSI 自动豪华型,-1,-1,2017-05-05,2008-12-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,-0.2,0.0,-19.28,-0.8925925925925926,0.0,0.0,-1.0,0.5,0.0,7.0,0.0,101.0,0.0,-1.0,2.0,-1.0,1,7,7,-1,-1,-1,1
3889,黑,其他,1.8,1.8,1.16,15.24,2017.0,-1.0,郑州,杭州,大众-迈腾 2017款 330TSI DSG 豪华型,大众 迈腾 2009款 1.8TSI DSG豪华型,-1,-1,2017-05-05,2009-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-14.08,-0.8585365853658538,0.0,0.0,-1.0,0.5,0.0,5.0,0.0,96.0,0.0,-1.0,2.0,0.0,2,7,-1,-1,-1,-1,1
3890,黑,其他,1.8,1.8,1.16,5.04,2017.0,-1.0,郑州,温州,大众-迈腾 2017款 330TSI DSG 豪华型,大众 迈腾 2016款 1.8TSI 智享舒适型,-1,-1,2017-05-05,2016-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-3.88,-0.6258064516129032,0.0,0.0,-1.0,0.5,0.0,9.0,0.0,12.0,0.0,-1.0,2.0,0.0,2,7,-1,-1,-1,-1,1
3891,白,其他,1.5,2.0,5.29,2.86,2013.0,-1.0,抚州,佛山,福特-蒙迪欧 2013款 1.5L GTDi180舒适型,福特 蒙迪欧 2013款 2.0L GTDi200时尚型,-1,-1,2015-02-12,2016-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.5,0.0,2.43,0.298159509202454,0.0,0.0,-1.0,0.5,0.0,6.0,0.0,-11.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
3892,白,白,1.5,2.0,5.29,6.58,2013.0,-1.0,抚州,深圳,福特-蒙迪欧 2013款 1.5L GTDi180舒适型,福特 蒙迪欧 2013款 2.0L GTDi200豪华型,-1,-1,2015-02-12,2014-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.5,0.0,-1.29,-0.10867733782645324,0.0,1.0,-1.0,0.5,0.0,6.0,0.0,6.0,0.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3893,白,白,1.5,2.0,5.29,11.37,2013.0,-1.0,抚州,清远,福特-蒙迪欧 2013款 1.5L GTDi180舒适型,福特 蒙迪欧 2013款 2.0L GTDi200时尚型,-1,-1,2015-02-12,2014-07-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-0.5,0.0,-6.079999999999999,-0.3649459783913565,0.0,0.0,-1.0,0.5,0.0,6.0,0.0,7.0,0.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3894,金,白,2.0,1.6,6.77,5.61,2012.0,-1.0,淮安,淮安,别克-君威 2012款 2.0L 豪华版,别克 君威 2015款 1.6T 领先技术型,-1,-1,2013-05-15,2015-03-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,0.3999999999999999,0.0,1.1599999999999993,0.09369951534733437,1.0,1.0,-1.0,0.5,2.0,9.0,0.0,-22.0,0.0,-1.0,2.0,1.0,1,9,0,-1,-1,-1,1
3895,黑,其他,2.4,2.4,4.23,9.13,2013.0,-1.0,贵阳,安顺,别克-君越 2013款 2.4L SIDI精英舒适型,别克 君越 2013款 2.4L SIDI精英舒适型,-1,-1,2015-11-17,2014-11-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-4.9,-0.36676646706586813,0.0,0.0,-1.0,0.5,0.0,0.0,2.0,12.0,0.0,-1.0,2.0,0.0,2,7,-1,-1,-1,-1,1
3896,黑,黑,2.4,2.4,4.23,14.34,2013.0,-1.0,贵阳,黔东南苗族侗族自治州,别克-君越 2013款 2.4L SIDI精英舒适型,别克 君越 2008款 2.4 舒适型,-1,-1,2015-11-17,2009-01-01,-1.0,-1.0,0.0,0.0,0.0,4.0,-1,-1,-1,AT,0,0.0,2.0,-10.11,-0.5444264943457189,0.0,0.0,-1.0,0.5,0.0,9.0,0.0,82.0,0.0,-1.0,2.0,-4.0,0,7,7,-1,-1,-1,1
3897,棕,其他,2.4,2.4,7.22,9.13,2013.0,-1.0,贵阳,安顺,别克-君越 2013款 2.4L SIDI精英舒适型,别克 君越 2013款 2.4L SIDI精英舒适型,-1,-1,2014-06-03,2014-11-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-1.9100000000000008,-0.11681957186544348,0.0,1.0,-1.0,0.5,0.0,0.0,2.0,-5.0,0.0,-1.0,2.0,0.0,2,8,-1,-1,-1,-1,1
3898,棕,黑,2.4,2.4,7.22,14.34,2013.0,-1.0,贵阳,黔东南苗族侗族自治州,别克-君越 2013款 2.4L SIDI精英舒适型,别克 君越 2008款 2.4 舒适型,-1,-1,2014-06-03,2009-01-01,-1.0,-1.0,0.0,0.0,0.0,4.0,-1,-1,-1,AT,0,0.0,2.0,-7.12,-0.33024118738404457,0.0,0.0,-1.0,0.5,0.0,9.0,0.0,65.0,0.0,-1.0,2.0,-4.0,0,8,7,-1,-1,-1,1
3899,黑,其他,2.4,2.4,4.84,9.13,2013.0,-1.0,黔南,安顺,别克-君越 2013款 2.4L SIDI领先舒适型,别克 君越 2013款 2.4L SIDI精英舒适型,-1,-1,2015-01-07,2014-11-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-4.290000000000001,-0.3070866141732284,0.0,0.0,-1.0,0.5,0.0,2.0,1.0,2.0,1.0,-1.0,2.0,0.0,2,7,-1,-1,-1,-1,1
3900,黑,黑,2.4,2.4,4.84,14.34,2013.0,-1.0,黔南,黔东南苗族侗族自治州,别克-君越 2013款 2.4L SIDI领先舒适型,别克 君越 2008款 2.4 舒适型,-1,-1,2015-01-07,2009-01-01,-1.0,-1.0,0.0,0.0,0.0,4.0,-1,-1,-1,AT,0,0.0,2.0,-9.5,-0.4953076120959333,0.0,0.0,-1.0,0.5,0.0,9.0,0.0,72.0,0.0,-1.0,2.0,-4.0,0,7,7,-1,-1,-1,1
3901,白,白,1.4,1.4,5.48,2.97,2015.0,-1.0,成都,成都,别克-昂科拉 2015款 1.4T 手动两驱都市进取型,别克 昂科拉 2015款 1.4T 自动两驱都市精英型,-1,-1,2015-07-22,2015-06-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,2.51,0.2970414201183432,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,1.0,1.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
3902,其他,其他,1.6,2.0,4.26,9.72,2010.0,-1.0,大连,大连,标致-307 2010款 两厢 1.6L 自动舒适版,标致 标致307 2006款 2.0L 手动驾御版,-1,-1,2011-08-25,2006-09-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,-0.3999999999999999,0.0,-5.460000000000001,-0.3905579399141632,0.0,0.0,-1.0,0.5,2.0,11.0,0.0,59.0,0.0,-1.0,2.0,-1.0,1,-1,-1,-1,-1,-1,1
3903,其他,其他,1.6,1.6,4.26,7.12,2010.0,-1.0,大连,大连,标致-307 2010款 两厢 1.6L 自动舒适版,标致 标致307 2010款 两厢 1.6L 自动豪华版,-1,-1,2011-08-25,2010-11-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-2.8600000000000003,-0.25131810193321624,0.0,0.0,-1.0,0.5,2.0,4.0,1.0,9.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
3904,银灰,其他,2.0,2.0,6.74,6.74,2012.0,-1.0,乌鲁木齐,乌鲁木齐,起亚-智跑 2012款 2.0L 自动两驱版GL,起亚 智跑 2012款 2.0L 自动两驱版GL,-1,-1,2012-05-09,2012-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,11,-1,-1,-1,-1,1
3905,银灰,其他,2.0,2.0,6.74,12.59,2012.0,-1.0,乌鲁木齐,乌鲁木齐,起亚-智跑 2012款 2.0L 自动两驱版GL,起亚 智跑 2012款 2.0L 自动两驱版NAVI,-1,-1,2012-05-09,2012-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,0.0,2.0,-5.85,-0.3026383859286084,0.0,0.0,-1.0,0.5,2.0,4.0,1.0,4.0,0.0,-1.0,2.0,0.0,2,11,-1,-1,-1,-1,1
