c_price,max_price,min_price,dealer_price,car_model,fuel_type,register_city,model_generation,is_electric_skylight,is_panoramic_sunroof,far_beam,dipped_headlight,new_car_price,transfer_times,price,target,model_id,register_date,deal_date,gear_num,province,used_ages,bumper_change,bumper_chromatic,bumper_flaw,bumper_metal,bumper_spray,car_box_type,car_height,car_length,car_level,car_width,chromatic_num,color,deal_city,deal_time_quarter,displacement,door_change,door_chromatic,door_flaw,door_metal,door_spray,drive_mode,driving_seat_abnormal,driving_seat_abrasion,driving_seat_blister,driving_seat_damage,driving_seat_disassembly,driving_seat_flaw,driving_seat_smudginess,edition,emission,engine_intake_form,fender_change,fender_chromatic,fender_flaw,fender_metal,fender_spray,front_light_change,front_light_damage,front_light_flaw,gdp_level,gearbox_type,manufacturer,max_horse_power,metal_num,mileage,model_age,model_brand,model_series,model_year,pillar_change,pillar_chromatic,pillar_flaw,pillar_metal,pillar_spray,power_displacement_cartesian,region,seat_flaw,spray_num,steering_wheel_flaw,tire_flaw,transmission,transmission_case,trunk_change,trunk_chromatic,trunk_flaw,trunk_injury,trunk_metal,trunk_spray,change_num,used_months,engine_vehicle_launch_flawnum,engine_valve_chamber_cover_flawnum,engine_cistern_flawnum,engine_accumulator_flawnum,engine_steering_mast_flawnum,engine_room_line_sediment_flawnum,engine_brake_level_flawnum,engine_oil_flawnum,engine_cylinder_removalnum,engine_defectnum,engine_flawnum,engine_harness_changenum,engine_harness_sootingnum,engine_harness_carbonizationnum,engine_harness_flawnum,engine_firewall_bulkhead_changenum,engine_firewall_bulkhead_sootingnum,engine_firewall_bulkhead_carbonizationnum,engine_firewall_bulkhead_blisters_tracesnum,engine_firewall_bulkheadd_flawnum,engine_gearbox_flawnum,engine_removable_tank_framework_flawnum,engine_non_removable_tank_framework_changenum,engine_non_removable_framework_defectnum,engine_non_removable_framework_flawnum,bottom_bigside_flawnum,bottom_bigside_changenum,bottom_bigside_metalnum,bottom_bigside_spraynum,bottom_bigside_chromaticnum,bottom_bigside_weldnum,bottom_bigside_injurynum,bottom_bigside_injury_sagnum,bottom_bigside_injury_scratchnum,bottom_bigside_injury_brokennum,bottom_bigside_injury_scarsnum,bottom_bigside_injury_cracknum,bottom_bigside_repairnum,id
29.19,30.3,28.9,32.82,宝马5系 2014款 528li 领先型,汽油,贵阳,1,1,0,氙气(选装LED),氙气(选装LED),55.06,0,36.75,,14378,2016-02-29,,8,贵州,3,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,贵阳,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,1,0,1,0,0,0,2,手自一体变速箱(AT),华晨宝马,9,0,5.28,4,宝马,宝马5系,2014,0,0,0,0,0,9_2.0,西南,0,2,0,0,自动,8,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44118
28.02,34.0,32.5,33.07,宝马5系 2017款 525li 豪华设计套装,汽油,南京,1,1,0,氙气,氙气,49.96,0,33.8,,23513,2017-02-21,,8,江苏,2,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,灰,南京,4,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,4.06,1,宝马,宝马5系,2017,0,0,0,0,0,7_2.0,华东,0,2,0,0,自动,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44122
31.72,36.2,34.5,36.77,宝马5系 2017款 528li xdrive领先型,汽油,哈尔滨,1,1,0,氙气(选装LED),氙气(选装LED),57.66,0,36.8,,23506,2017-01-25,,8,黑龙江,2,1,0,2,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,哈尔滨,4,2.0,0,0,0,0,0,四驱,0,0,0,0,0,0,0,领先,5,涡轮增压,0,0,0,0,0,0,0,0,2,手自一体变速箱(AT),华晨宝马,9,0,2.89,1,宝马,宝马5系,2017,0,0,0,0,0,9_2.0,东北,0,1,0,0,自动,8,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44140
20.16,23.4,22.2,22.56,宝马5系 2014款 520li 典雅型,汽油,武汉,1,1,0,氙气,氙气,43.56,0,24.5,,9798,2014-11-03,,8,湖北,4,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,武汉,4,2.0,0,0,2,1,1,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,2,1,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,6,2,12.4,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华中,0,3,0,4,自动,8,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44147
-1.0,26.0,24.6,24.81,宝马5系 2014款 525li 领先型,汽油,鞍山,1,1,0,氙气,氙气,46.66,0,27.0,,9799,2014-01-14,,8,辽宁,5,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,鞍山,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,0,0,0,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,13.66,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,东北,0,0,0,0,自动,8,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44190
25.13,29.1,27.8,27.94,宝马5系 2014款 525li 领先型,汽油,南昌,1,1,0,氙气,氙气,46.66,0,33.0,,9799,2015-10-15,,8,江西,3,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,灰,南昌,4,2.0,0,0,3,1,2,后驱,0,0,0,0,0,0,0,领先,5,涡轮增压,0,0,3,1,2,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,2,2.06,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华中,0,6,0,1,自动,8,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44287
25.37,31.9,30.5,30.93,宝马5系 2017款 525li 豪华设计套装,汽油,天津,1,1,0,氙气,氙气,49.96,0,36.0,,23513,2016-11-11,,8,天津,2,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,棕,天津,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,2.55,1,宝马,宝马5系,2017,0,0,0,0,0,7_2.0,华北,0,2,0,0,自动,8,0,0,1,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44289
22.49,25.5,24.3,24.07,宝马5系 2014款 520li 典雅型,汽油,金华,1,1,0,氙气,氙气,43.56,0,26.4,,9798,2014-12-26,,8,浙江,4,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,灰,金华,4,2.0,1,0,2,1,0,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,1,0,2,1,0,1,0,1,2,手自一体变速箱(AT),华晨宝马,6,2,7.63,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华东,0,1,0,0,自动,8,0,0,0,0,0,0,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44293
-1.0,32.2,30.9,32.39,宝马5系 2017款 525li 领先型,汽油,贵阳,1,1,0,氙气,氙气,46.66,0,33.0,,23512,2017-01-04,,8,贵州,2,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,贵阳,4,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,5,涡轮增压,0,0,2,0,2,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,0,4.05,1,宝马,宝马5系,2017,0,0,0,0,0,7_2.0,西南,0,5,0,0,自动,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44453
26.92,25.9,24.5,28.58,宝马5系 2013款 535li 卓乐版,汽油,泉州,1,1,0,-1,氙气,77.5,1,29.3,,9817,2013-09-25,,8,福建,5,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,黑,泉州,4,3.0,0,0,4,1,3,后驱,0,0,0,0,0,0,0,卓乐,4,涡轮增压,0,0,4,0,4,0,0,0,2,手自一体变速箱(AT),华晨宝马,12,1,10.91,5,宝马,宝马5系,2013,0,0,0,0,0,12_3.0,华南,0,7,0,0,自动,8,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44577
-1.0,21.6,20.3,20.7,宝马5系 2012款 523li 豪华型,汽油,福州,1,1,0,-1,氙气,49.46,0,25.0,,12604,2012-06-08,,8,福建,7,0,0,1,0,1,三厢,1.47,5.04,中大型车,1.86,0,灰,福州,4,2.5,0,0,4,1,3,后驱,0,0,0,0,0,0,0,豪华,4,自然吸气,0,0,6,3,3,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,4,11.66,6,宝马,宝马5系,2012,0,0,0,0,0,7_2.5,华南,0,7,0,0,自动,8,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,44601
-1.0,25.6,24.4,28.17,宝马5系 2014款 530li 领先型,汽油,上海,1,1,0,-1,氙气,56.66,1,27.0,,9802,2014-03-21,,8,上海,5,2,0,3,0,1,三厢,1.49,5.05,中大型车,1.86,0,白,上海,4,3.0,0,0,2,1,1,后驱,0,0,0,0,0,0,0,领先,5,自然吸气,0,0,3,1,2,1,0,1,0,手自一体变速箱(AT),华晨宝马,9,2,9.85,4,宝马,宝马5系,2014,0,0,1,0,1,9_3.0,华东,0,6,0,0,自动,8,0,0,0,0,0,0,2,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,3,0,0,44645
23.29,26.4,25.2,-1.0,宝马5系 2014款 520li 典雅型,汽油,昆明,1,1,0,氙气,氙气,43.56,0,26.5,25.6,9798,2015-03-25,2018-09-19,8,云南,4,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,灰,昆明,4,2.0,0,0,3,0,3,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,3,0,3,0,0,0,2,手自一体变速箱(AT),华晨宝马,6,0,2.75,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,西南,0,7,0,0,自动,8,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44745
-1.0,31.1,29.6,29.57,宝马5系 2014款 525li 豪华设计套装,汽油,沈阳,1,1,0,氙气,氙气,49.96,0,32.0,,9800,2015-10-29,,8,辽宁,3,1,0,1,0,0,三厢,1.49,5.06,中大型车,1.86,0,灰,沈阳,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,1,0,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,1,3.81,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,东北,0,2,0,0,自动,8,0,0,1,0,1,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44822
25.97,26.2,24.8,28.01,宝马5系 2014款 530li 领先型,汽油,成都,1,1,0,-1,氙气,56.66,0,30.3,,9802,2014-01-20,,8,四川,5,0,0,2,0,2,三厢,1.49,5.05,中大型车,1.86,0,白,成都,1,3.0,0,0,3,0,3,后驱,0,0,0,0,0,0,0,领先,5,自然吸气,0,0,3,1,2,0,0,0,1,手自一体变速箱(AT),华晨宝马,9,1,9.73,4,宝马,宝马5系,2014,0,0,0,0,0,9_3.0,西南,0,7,0,0,自动,8,0,0,1,1,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44849
15.65,17.3,16.1,17.92,宝马5系 2011款 523li 领先型,汽油,青岛,1,1,0,-1,氙气,44.96,2,22.0,,9829,2011-04-13,,8,山东,8,1,0,3,0,2,三厢,1.47,5.04,中大型车,1.86,0,黄,青岛,5,2.5,0,0,5,1,4,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,5,1,4,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,2,8.98,7,宝马,宝马5系,2011,0,0,0,0,0,7_2.5,华东,0,7,0,0,自动,8,0,0,1,0,0,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45279
18.8,21.8,20.5,20.9,宝马5系 2013款 530li 领先型,汽油,上海,1,1,0,-1,氙气,55.96,1,22.5,,9813,2012-12-24,,8,上海,6,2,0,4,0,2,三厢,1.49,5.04,中大型车,1.86,0,黑,上海,4,3.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,5,2,3,1,0,1,0,手自一体变速箱(AT),华晨宝马,9,2,11.69,5,宝马,宝马5系,2013,0,0,0,0,0,9_3.0,华东,0,7,0,0,自动,8,0,0,0,0,0,0,2,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45404
19.91,22.3,21.1,21.63,宝马5系 2013款 520li 典雅型,汽油,合肥,1,1,0,-1,氙气,42.86,1,25.0,,9809,2013-12-16,,8,上海,5,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,灰,上海,4,2.0,0,0,4,0,4,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,5,1,4,0,0,0,0,手自一体变速箱(AT),华晨宝马,6,1,7.91,5,宝马,宝马5系,2013,0,0,0,0,0,6_2.0,华东,0,7,0,0,自动,8,0,0,1,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45620
20.1,20.7,19.5,22.19,宝马5系 2013款 525li 领先型,汽油,盐城,1,1,0,-1,氙气,45.96,1,23.88,,9810,2013-07-16,,8,江苏,6,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,灰,盐城,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,1,0,1,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,12.85,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,华东,0,3,0,0,自动,8,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45713
23.44,24.7,23.6,28.06,宝马5系 2014款 520li 典雅型,汽油,西安,1,1,0,氙气,氙气,43.56,1,29.8,,9798,2016-02-05,,8,陕西,3,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,黑,西安,5,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,1,0,6,1,4,2,0,2,1,手自一体变速箱(AT),华晨宝马,6,1,5.12,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,西北,0,7,0,0,自动,8,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45753
27.87,26.8,25.6,29.91,宝马5系 2017款 525li 豪华设计套装,汽油,郑州,1,1,0,氙气,氙气,49.96,0,33.0,,23513,2016-08-05,,8,河南,3,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,棕,郑州,5,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,6.73,1,宝马,宝马5系,2017,0,0,0,0,0,7_2.0,华中,0,0,0,0,自动,8,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45786
30.04,26.9,25.6,30.31,宝马5系 2014款 528li 领先型,汽油,临沂,1,1,0,氙气(选装LED),氙气(选装LED),55.06,0,32.3,,14378,2015-10-16,,8,山东,3,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,1,白,临沂,5,2.0,0,1,2,0,1,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,0,0,0,0,0,0,3,手自一体变速箱(AT),华晨宝马,9,0,6.07,4,宝马,宝马5系,2014,0,0,0,0,0,9_2.0,华东,0,1,0,0,自动,8,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45901
25.54,26.3,25.1,27.65,宝马5系 2014款 525li 领先型,汽油,哈尔滨,1,1,0,氙气,氙气,46.66,0,27.3,,9799,2015-03-16,,8,黑龙江,4,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,黑,哈尔滨,5,2.0,1,0,6,2,3,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,2,1,1,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,3,6.29,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,东北,0,5,0,0,自动,8,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45917
24.66,24.4,23.2,25.92,宝马5系 2014款 525li 豪华设计套装,汽油,菏泽,1,1,0,氙气,氙气,49.96,2,27.4,,9800,2014-03-20,,8,山东,5,1,0,2,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,菏泽,5,2.0,0,0,3,1,2,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,1,0,4,1,2,1,0,1,4,手自一体变速箱(AT),华晨宝马,7,2,11.75,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,5,0,0,自动,8,0,0,0,0,0,0,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45984
20.03,20.5,19.4,21.42,宝马5系 2013款 520li 典雅型,汽油,烟台,1,1,0,-1,氙气,42.86,1,25.5,,9809,2013-05-10,,8,山东,6,1,0,2,0,1,三厢,1.49,5.04,中大型车,1.86,0,黑,烟台,5,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,2,0,2,1,0,1,2,手自一体变速箱(AT),华晨宝马,6,0,5.44,5,宝马,宝马5系,2013,0,0,0,0,0,6_2.0,华东,0,5,0,0,自动,8,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46014
21.75,23.1,22.0,24.24,宝马5系 2013款 525li 领先型,汽油,威海,1,1,0,-1,氙气,45.96,2,22.6,,9810,2014-02-24,,8,山东,5,1,0,3,0,2,三厢,1.49,5.04,中大型车,1.86,0,棕,威海,5,2.0,0,0,3,1,2,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,3,0,3,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,1,10.42,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,华东,0,7,0,0,自动,8,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46030
18.38,19.9,18.8,20.81,宝马5系 2012款 523li 豪华型,汽油,青岛,1,1,0,-1,氙气,49.46,2,24.5,,12604,2012-09-17,,8,山东,7,1,0,1,0,0,三厢,1.47,5.04,中大型车,1.86,0,黄,青岛,5,2.5,0,0,2,0,2,后驱,0,0,0,0,0,0,0,豪华,4,自然吸气,2,0,3,0,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,10.79,6,宝马,宝马5系,2012,0,0,0,0,0,7_2.5,华东,0,3,0,0,自动,8,0,0,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46178
25.9,26.8,25.5,28.57,宝马5系 2014款 525li 豪华设计套装,汽油,杭州,1,1,0,氙气,氙气,49.96,0,29.1,,9800,2015-09-21,,8,浙江,4,1,0,1,0,0,三厢,1.49,5.06,中大型车,1.86,0,棕,杭州,5,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,2,0,3,0,1,1,0,1,1,手自一体变速箱(AT),华晨宝马,7,0,6.5,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,1,0,0,自动,8,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46186
25.93,24.1,22.9,25.41,宝马5系 2014款 520li 典雅型,汽油,临沂,1,1,0,氙气,氙气,43.56,0,28.9,,9798,2014-09-15,,8,山东,5,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,临沂,5,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,0,0,0,0,0,0,3,手自一体变速箱(AT),华晨宝马,6,0,3.98,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华东,0,0,0,0,自动,8,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46219
26.47,24.8,23.6,26.43,宝马5系 2014款 525li 豪华设计套装,汽油,长沙,1,1,0,氙气,氙气,49.96,0,29.0,,9800,2015-10-10,,8,湖南,3,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,长沙,5,2.0,0,0,3,1,2,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,2,1,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,2,10.75,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华中,0,5,0,0,自动,8,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46264
22.29,23.9,22.7,25.37,宝马5系 2014款 525li 领先型,汽油,大庆,1,1,0,氙气,氙气,46.66,1,27.4,,9799,2014-02-07,,8,黑龙江,5,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,灰,大庆,5,2.0,0,0,4,1,3,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,3,0,3,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,1,10.06,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,东北,0,7,0,0,自动,8,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46456
18.45,19.3,18.2,19.21,宝马5系 2013款 525li 领先型,汽油,西安,1,1,0,-1,氙气,45.96,0,21.0,,9810,2012-12-31,,8,陕西,6,0,1,3,0,2,三厢,1.49,5.04,中大型车,1.86,1,灰,西安,5,2.0,0,0,4,0,4,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,4,0,4,1,0,1,1,手自一体变速箱(AT),华晨宝马,7,0,13.9,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,西北,0,7,0,0,自动,8,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46541
15.53,17.8,16.7,17.38,宝马5系 2012款 523li 领先型,汽油,成都,1,1,0,-1,氙气,45.96,0,19.0,,12603,2011-12-26,,8,四川,7,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,棕,成都,5,2.5,0,0,4,2,2,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,4,1,3,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,3,10.42,6,宝马,宝马5系,2012,0,0,0,0,0,7_2.5,西南,0,7,0,0,自动,8,0,0,0,0,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46620
24.26,23.8,22.7,26.64,宝马5系 2014款 525li 领先型,汽油,苏州,1,1,0,氙气,氙气,46.66,0,28.5,,9799,2016-04-13,,8,上海,3,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,黑,上海,5,2.0,2,0,5,1,2,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,1,0,6,2,3,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,3,11.93,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,6,0,0,自动,8,0,0,1,0,0,1,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46738
7.31,8.2,7.4,-1.0,宝马5系 2008款 523li 标准型,汽油,宁波,2,1,0,-1,-1,43.36,0,8.4,8.2,9847,2008-12-24,2018-10-21,6,浙江,10,0,0,0,0,0,三厢,1.48,4.98,中大型车,1.85,0,灰,宁波,5,2.5,0,0,6,2,4,后驱,0,0,0,0,0,0,0,标准,4,自然吸气,0,0,4,2,2,0,0,0,1,手自一体变速箱(AT),华晨宝马,5,5,9.81,10,宝马,宝马5系,2008,0,0,2,1,1,5_2.5,华东,0,7,0,0,自动,6,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46751
